,tconst,title,released_date,actor,dombox,adj_dombox,CRev,WICAR
1791,tt1535438,Hope Springs,2012-08-08 00:00:00,Meryl Streep,63536011,73114296,63536011,9813234.693
5182,tt1322269,August: Osage County,2014-01-10 00:00:00,Meryl Streep,37738810,42314455,101274821,6996460.077
2795,tt3623726,Ricki and the Flash,2015-08-07 00:00:00,Meryl Streep,26839498,29163681,128114319,7583331.218
3136,tt4136084,Florence Foster Jenkins,2016-08-12 00:00:00,Meryl Streep,27383770,28998297,155498089,9589654.348
3356,tt6294822,The Post,2018-01-12 00:00:00,Meryl Streep,81903458,82380607,237401547,30136815.24
46,tt1014759,Alice in Wonderland,2010-03-05 00:00:00,Mia Wasikowska,334191110,387983589,0,0
1697,tt1498569,Restless,2011-04-06 00:00:00,Mia Wasikowska,163753,189145,163753,16247.43178
5338,tt1682180,Stoker,2013-03-01 00:00:00,Mia Wasikowska,1703125,1918892,1866878,207784.0143
6286,tt2554274,Crimson Peak,2015-10-16 00:00:00,Mia Wasikowska,31090320,33782602,32957198,5702640.481
658,tt2567026,Alice Through the Looking Glass,2016-05-27 00:00:00,Mia Wasikowska,77042381,81584758,109999579,22881867.79
5265,tt2334649,Fruitvale Station,2013-07-26 00:00:00,Michael B. Jordan,16098998,18138595,0,0
2637,tt3076658,Creed,2015-11-25 00:00:00,Michael B. Jordan,109767581,118986028,109767581,19962542.93
3631,tt6343314,Creed II,2018-11-21 00:00:00,Michael B. Jordan,115715889,115715889,225483470,35567286.86
3938,tt4916630,Just Mercy,2020-01-10 00:00:00,Michael B. Jordan,36001502,36001502,261484972,36643219.9
6073,tt3312830,Youth,2015-12-04 00:00:00,Michael Caine,2703296,2898526,0,0
3381,tt2568862,Going in Style,2017-04-07 00:00:00,Michael Caine,45018541,45972107,45018541,12051312.02
1256,tt0446029,Scott Pilgrim vs. the World,2010-08-13 00:00:00,Michael Cera,32841100,37929352,0,0
2525,tt2465146,And So It Goes,2014-07-25 00:00:00,Michael Douglas,15160801,16997910,0,0
3954,tt6722030,The Intruder,2019-05-03 00:00:00,Michael Ealy,35388976,35388976,0,0
4385,tt1020558,Centurion,2010-07-30 00:00:00,Michael Fassbender,123570,143455,0,0
4573,tt1571222,A Dangerous Method,2011-11-10 00:00:00,Michael Fassbender,5702083,6568554,5702083,564234.4922
5261,tt2193215,The Counselor,2013-10-25 00:00:00,Michael Fassbender,16973715,19124056,22675798,2114014.094
5997,tt2080374,Steve Jobs,2015-10-23 00:00:00,Michael Fassbender,17766658,19305167,40442456,3593542.278
3038,tt2094766,Assassin's Creed,2016-12-21 00:00:00,Michael Fassbender,54647948,57181172,95090404,15931726.7
6755,tt2316204,Alien: Covenant,2017-05-19 00:00:00,Michael Fassbender,74262031,75835026,169352435,30070129.52
6968,tt1758810,The Snowman,2017-10-20 00:00:00,Michael Fassbender,6670765,6812063,176023200,15106946.06
691,tt3850544,Hillsong: Let Hope Rise,2016-09-16 00:00:00,Michael Guy Chislett,2394725,2535909,0,0
4078,tt13570012,The Photograph,,Michael Henry Adams,20578185,20578185,0,0
5799,tt2295722,Falcon Rising,2014-11-27 00:00:00,Michael Jai White,11774,13200,0,0
1648,tt1544600,The Grace Card,2011-02-25 00:00:00,Michael Joiner,2430735,2807751,0,0
2396,tt1091821,Noah,2012-07-13 00:00:00,Michael Keaton,101200044,113462960,0,0
5569,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014-11-14 00:00:00,Michael Keaton,42340598,46846448,42340598,6287623.815
3469,tt4276820,The Founder,2017-01-20 00:00:00,Michael Keaton,12786053,13056884,55126651,4056837.325
371,tt1618432,I'm in Love with a Church Girl,2013-12-06 00:00:00,Michael Madsen,2387730,2690228,0,0
4619,tt0873886,Red State,2011-09-30 00:00:00,Michael Parks,1065429,1230683,0,0
6914,tt0493405,CHIPS,2017-03-24 00:00:00,Michael Peña,18600152,18994139,0,0
4072,tt0983946,Fantasy Island,2020-02-14 00:00:00,Michael Peña,26441782,26441782,26441782,10830553.91
5763,tt2884206,I Origins,2014-09-19 00:00:00,Michael Pitt,336472,377236,0,0
6133,tt3787742,Brotherly Love,2014-10-29 00:00:00,Michael Scalzitti,478595,520032,0,0
4607,tt1675192,Take Shelter,2011-11-10 00:00:00,Michael Shannon,1728953,1996871,0,0
5335,tt1491044,The Iceman,2013-05-02 00:00:00,Michael Shannon,1930282,2174831,1930282,233520.7005
3245,tt2649554,Midnight Special,2016-04-21 00:00:00,Michael Shannon,3712282,3931161,5642564,698717.6446
7263,tt1533013,Beautiful Boy,2011-11-04 00:00:00,Michael Sheen,7634767,7676529,0,0
19,tt5734820,Rio,,Michelle Arthur,143619809,165896275,0,0
5938,tt3474788,The Gift,2014-03-08 00:00:00,Michelle Beamish,43787265,47579037,0,0
4155,tt10534948,Black Widow,2016-06-21 00:00:00,Michelle Claire Moffat,175777006,175777006,0,0
6086,tt1921152,Truth,2013-07-01 00:00:00,Michelle Sabiene,2541854,2761273,0,0
236,tt1518812,Meek's Cutoff,2011-04-15 00:00:00,Michelle Williams,977772,1129428,0,0
4542,tt1655420,My Week with Marilyn,2011-12-23 00:00:00,Michelle Williams,14597405,16836904,14597405,1807848.801
6893,tt5294550,All the Money in the World,2017-12-25 00:00:00,Michelle Williams,25106325,25443613,39703730,2926103.43
5854,tt0458481,Sin City: A Dame to Kill For,2014-08-22 00:00:00,Mickey Rourke,13757804,15424900,0,0
3235,tt5897002,Denial,2016-06-01 00:00:00,Mike Ahmadi,4073448,4313609,0,0
3871,tt2249232,Glass,2012-08-31 00:00:00,Mike Burnell,111048468,111048468,0,0
6461,tt4191580,Meet the Blacks,2016-04-01 00:00:00,Mike Epps,9097072,9633425,0,0
2540,tt14224664,Labor Day,2021-05-13 00:00:00,Mike Goodreau,13371528,14991815,0,0
52,tt0892791,Shrek Forever After,2010-05-21 00:00:00,Mike Myers,238736787,277164636,0,0
7365,tt1604115,Veijarit,2010-12-25 00:00:00,Mikko Leppilampi,104963598,104963598,0,0
4748,tt1632708,Friends with Benefits,2011-07-22 00:00:00,Mila Kunis,55802754,64458160,0,0
6348,tt4651520,Bad Moms,2016-07-29 00:00:00,Mila Kunis,113257297,119934894,113257297,12877911.18
6758,tt6359956,A Bad Moms Christmas,2017-11-01 00:00:00,Mila Kunis,72110659,73634648,185367956,28348435.39
3530,tt7689186,Let There Be Light,2019-09-26 00:00:00,Milan Ondrík,7233471,7386303,0,0
5303,tt1714206,The Spectacular Now,2013-09-13 00:00:00,Miles Teller,6852971,7721175,0,0
5796,tt2140619,Two Night Stand,2014-09-26 00:00:00,Miles Teller,15600,17486,15600,2933.66399
5679,tt2582802,Whiplash,2014-10-15 00:00:00,Miles Teller,13092006,14429785,13107606,3026760.481
2720,tt1502712,Fantastic Four,2015-08-07 00:00:00,Miles Teller,56117548,60977076,69225154,13422577.37
6470,tt1620935,Bleed for This,2016-11-18 00:00:00,Miles Teller,5083906,5383643,74309060,4929937.832
6965,tt2776878,Thank You for Your Service,2017-10-27 00:00:00,Miles Teller,9479390,9680178,83788450,4787442.756
133,tt1294226,The Last Song,2010-03-31 00:00:00,Miley Cyrus,62950384,73083078,0,0
1999,tt1592873,LOL,2012-03-01 00:00:00,Miley Cyrus,46000,52926,46000,4546.308782
4422,tt1220634,Resident Evil: Afterlife,2010-09-10 00:00:00,Milla Jovovich,60128566,69807050,0,0
5071,tt1855325,Resident Evil: Retribution,2012-09-14 00:00:00,Milla Jovovich,42345531,48729276,42345531,4185812.936
6864,tt2592614,Resident Evil: The Final Chapter,2017-01-27 00:00:00,Milla Jovovich,26844692,27413306,69190223,4241161.95
4107,tt6475714,Monster Hunter,2020-12-18 00:00:00,Milla Jovovich,15104790,15104790,84295013,7924101.919
2130,tt5073094,Safe Haven,2016-03-17 00:00:00,Mina Nicole Alexis,71399120,80444760,0,0
6824,tt3980966,Kidnap,2014-08-09 00:00:00,Minaketan Das,30718107,31368768,0,0
1506,tt1265990,The Roommate,2011-02-04 00:00:00,Minka Kelly,37300107,43085617,0,0
3731,tt2121250,Alpha,2013-11-08 00:00:00,Miquel Fernández,35851379,36048145,0,0
2828,tt4056738,Do You Believe?,2015-03-20 00:00:00,Mira Sorvino,12985600,14110091,0,0
4628,tt1235170,The Future,2011-08-17 00:00:00,Miranda July,568662,656864,0,0
2200,tt5537146,The Host,2015-11-22 00:00:00,Miranda Pennell,26623701,29996683,0,0
1487,tt8983360,The Artist,2018-07-11 00:00:00,Misha Cross,44667095,51422774,0,0
515,tt2372760,Hemma,,Moa Gammel,177397510,192759330,0,0
4287,tt6168914,The Runaways,2020-11-17 00:00:00,Molly Windsor,3573673,4148903,0,0
4166,tt9272572,Penoza: The Final Chapter,2019-11-18 00:00:00,Monic Hendrickx,175777006,175777006,0,0
5144,tt2083355,The Best Man Holiday,2013-11-15 00:00:00,Monica Calhoun,70525195,79459931,0,0
3195,tt10959772,The Darkness,2019-09-30 00:00:00,MonnyGray,10753574,11387593,0,0
4350,tt7449274,All Good Things,2019-07-29 00:00:00,Morgan Fairchild,582024,674185,0,0
115,tt1564349,Dolphin Tale,2011-09-23 00:00:00,Morgan Freeman,72286779,83497797,0,0
442,tt2978462,Dolphin Tale 2,2014-09-12 00:00:00,Morgan Freeman,42024533,47116851,42024533,5059133.353
3548,tt5721088,Just Getting Started,2017-12-08 00:00:00,Morgan Freeman,6069605,6197647,48094138,2360717.943
3129,tt1389139,When the Bough Breaks,2016-09-09 00:00:00,Morris Chestnut,29747603,31501506,0,0
5424,tt8666442,Geula,2018-12-20 00:00:00,Moshe Folkenflick,36686,41330,0,0
3809,tt5663182,Every Day,2016-07-23 00:00:00,Munenori Nagano,6112914,6146461,0,0
6508,tt12561774,Elle,2020-06-12 00:00:00,Mustapha El Atrassi,2339735,2423901,0,0
3824,tt6017942,Kin,2018-08-31 00:00:00,Myles Truitt,5718096,5749476,0,0
5187,tt13282344,La vraie famille,2022-03-01 00:00:00,Mélanie Thierry,36918811,41596091,0,0
5084,tt14866920,The Watch,2021-12-25 00:00:00,Mónica Cruz,34353000,39531839,0,0
178,tt1537401,Año bisiesto,2011-06-24 00:00:00,Mónica Del Carmen,25918920,30090911,0,0
3747,tt2408090,Adrift,2012-08-30 00:00:00,Mónica Lairana,31445011,31617590,0,0
1800,tt5847226,Total Recall,2010-01-01 00:00:00,N/A,58877969,67754038,0,0
7021,tt1455256,The Wall,2010-04-01 00:00:00,N/A,1803064,1841252,1803064,158162.3425
2104,tt13167320,Mama,2010-05-07 00:00:00,N/A,71628180,80702843,73431244,6945907.469
6838,tt1869538,Life,2010-09-08 00:00:00,N/A,30234022,30874430,103665266,3248742.251
5370,tt12410576,On the Road,2011-10-11 00:00:00,N/A,720828,812144,104386094,348827.4728
5638,tt10012842,"As Above, So Below",2012-03-31 00:00:00,N/A,21222315,23793924,125608409,2592308.2
2515,tt2339048,Transcendence,2012-07-01 00:00:00,N/A,23022309,25812037,148630718,3812366.678
18,tt2614250,Rio,2012-08-07 00:00:00,N/A,143619809,165896275,292250527,22777908.31
2969,tt7325124,Arrival,2012-09-01 00:00:00,N/A,100546139,106158666,392796666,17305574.06
528,tt3506448,Home,2012-10-01 00:00:00,N/A,177397510,192759330,570194176,28194434.16
4412,tt6259458,The Town,2012-10-26 00:00:00,N/A,92186262,107024790,662380438,18148817.05
6510,tt14253476,Elle,2013-02-07 00:00:00,N/A,2339735,2423901,664720173,2761223.475
5598,tt2843832,The Gambler,2013-04-05 00:00:00,N/A,33680992,37552217,698401165,6763472.986
5783,tt2941230,Blood Ties,2013-06-05 00:00:00,N/A,42472,47614,698443637,1142710.776
5052,tt2411684,The Campaign,2013-06-23 00:00:00,N/A,86907746,100009411,785351383,16970509.96
7071,tt10294046,Halloween,2013-07-04 00:00:00,N/A,159347015,160216049,944698398,29726971.72
3919,tt2428672,Midway,2013-09-06 00:00:00,N/A,56846802,56846802,1001545200,14524669.02
5373,tt3872966,On the Road,2013-09-15 00:00:00,N/A,720828,812144,1002266028,2573090.247
2328,tt3248078,Upside Down,2013-10-19 00:00:00,N/A,102118,115050,1002368146,450995.0957
860,tt3548328,Dog Days,2013-10-26 00:00:00,N/A,6809080,6846450,1009177226,1224308.126
633,tt2226178,The Jungle Book,2014-01-26 00:00:00,N/A,364001123,385462455,1373178349,64875273.49
1632,tt6419530,Anonymous,2014-02-23 00:00:00,N/A,4463292,5155578,1377641641,14686534.03
1163,tt4136848,Red,2014-03-01 00:00:00,N/A,90380162,104922918,1468021803,25083920.15
3150,tt3592218,Padurea,2014-05-01 00:00:00,N/A,26594261,28162246,1494616064,11166530.38
5113,tt4777394,The Master,2014-07-13 00:00:00,N/A,16247159,18690037,1510863223,6261376
5788,tt5621080,Blood Ties,2014-11-19 00:00:00,N/A,42472,47614,1510905695,1323091.1
536,tt4352542,Home,2014-11-22 00:00:00,N/A,177397510,192759330,1688303205,40702033.76
5108,tt4117096,The Master,2014-11-27 00:00:00,N/A,16247159,18690037,1704550364,12455420
5766,tt4586720,La chambre bleue,2015-03-21 00:00:00,N/A,260441,291902,1704810805,2673307.182
1935,tt5117286,Gone,2015-05-13 00:00:00,N/A,11682205,13443335,1716493010,4224881.048
5891,tt4793074,Sisters,2015-06-01 00:00:00,N/A,87044645,93534326,1803537655,25626989.57
4374,tt6449400,Monsters,2015-06-07 00:00:00,N/A,237301,275496,1803774956,6790181.178
7020,tt13528366,The Wall,2015-07-13 00:00:00,N/A,1803064,1841252,1805578020,2262678.419
7036,tt4805936,The Wall,2015-07-13 00:00:00,N/A,1803064,1841252,1807381084,1075820.736
2329,tt5105628,Upside Down,2015-09-01 00:00:00,N/A,102118,115050,1807483202,312179.6182
7660,tt5906014,The Hunt,2016-04-01 00:00:00,N/A,5812500,5812500,1813295702,1605548.014
5759,tt8386524,Joe,2016-04-02 00:00:00,N/A,373375,418612,1813669077,663276.7533
1687,tt7456902,Super,2016-05-09 00:00:00,N/A,327716,378546,1813996793,341384.4798
5949,tt6354904,The Gift,2016-05-31 00:00:00,N/A,43787265,47579037,1857784058,15702563.71
5186,tt12975774,The Family,2016-08-04 00:00:00,N/A,36918811,41596091,1894702869,18775623.18
2278,tt6449960,Paranoia,2016-08-08 00:00:00,N/A,7388654,8324727,1902091523,8880242.746
1434,tt6084030,Limitless,2016-10-30 00:00:00,N/A,79249455,91541614,1981340978,32906234.02
6347,tt5424576,Shanghai,2016-11-02 00:00:00,N/A,46425,50444,1981387403,10799244.25
3606,tt6347308,A Quiet Place,2016-11-21 00:00:00,N/A,188024361,189056327,2169411764,65488673.59
569,tt7728220,Tomorrowland,2017-01-07 00:00:00,N/A,93436322,101527480,2262848086,54727853.21
3132,tt6814096,When the Bough Breaks,2017-03-01 00:00:00,N/A,29747603,31501506,2292595689,35319545.53
3112,tt9149142,Inferno,2017-03-26 00:00:00,N/A,34343574,36363844,2326939263,29361516.35
1336,tt5886728,You yi nian,2017-04-29 00:00:00,N/A,3205706,3703892,2330144969,13543591.26
5121,tt10453206,Anna Karenina,2017-06-08 00:00:00,N/A,12816367,14717702,2342961336,11575825.72
6321,tt8323644,Unfinished Business,2017-06-19 00:00:00,N/A,10219501,11104466,2353180837,9289847.488
5301,tt7694204,Promised Land,2017-09-17 00:00:00,N/A,7597898,8666239,2360778735,7354813.026
7037,tt7578246,The Wall,2017-10-27 00:00:00,N/A,1803064,1841252,2362581799,3766708.235
548,tt8883462,Home,2017-11-01 00:00:00,N/A,177397510,192759330,2539979309,80497065.26
7620,tt10443830,The Grudge,2017-12-01 00:00:00,N/A,21216148,21216148,2561195457,41661732.15
7610,tt7433400,The Invisible Man,2018-02-04 00:00:00,N/A,64914050,64914050,2626109507,43653440.37
5900,tt9048972,Sisters,2018-04-01 00:00:00,N/A,87044645,93534326,2713154152,70240136.38
7015,tt10597306,The Wall,2018-04-14 00:00:00,N/A,1803064,1841252,2714957216,36905670.85
5539,tt13123502,Neighbors,2018-05-01 00:00:00,N/A,150086800,168273569,2865044016,105051770.8
500,tt10474378,Home,2018-05-30 00:00:00,N/A,177397510,192759330,3042441526,152479283.6
732,tt10453328,Coco,2018-08-16 00:00:00,N/A,210460015,214433264,3252901541,187859224.4
4591,tt7592248,Melancholia,2018-09-28 00:00:00,N/A,3030848,3498717,3255932389,97975265.99
2878,tt9816184,Captive,2018-10-01 00:00:00,N/A,2583301,2807000,3258515690,51600520.18
5334,tt8239184,Trance,2018-10-17 00:00:00,N/A,2322593,2616838,3260838283,27759287.39
553,tt9281490,Home,2018-10-21 00:00:00,N/A,177397510,192759330,3438235793,112905532.1
5543,tt9386300,Neighbors,2018-12-10 00:00:00,N/A,150086800,168273569,3588322593,143963699.8
708,tt7399140,Believe,2019-02-12 00:00:00,N/A,890303,942747,3589212896,74192100.74
1708,tt8389728,Restless,2019-03-07 00:00:00,N/A,163753,189145,3589376649,47603997.28
2465,tt10449526,Into the Storm,2019-04-01 00:00:00,N/A,47602194,53370383,3636978843,64623603.38
1182,tt9906218,Unstoppable,2019-04-06 00:00:00,N/A,81562942,94679308,3718541785,101953863.3
2395,tt10175340,Noah,2019-04-09 00:00:00,N/A,101200044,113462960,3819741829,137866766.9
4265,tt11109600,Conviction,2019-04-28 00:00:00,N/A,6797696,7891871,3826539525,93285528.26
6367,tt7651450,The Boss,2019-08-07 00:00:00,N/A,63077560,66796579,3889617085,102452548.6
6597,tt9602896,The Girl on the Train,2019-09-01 00:00:00,N/A,75395035,79840291,3965012120,116667417.4
229,tt5752788,Fuori tutto,2019-11-01 00:00:00,N/A,2712131,3132793,3967724251,76672134.64
5723,tt12251530,Under the Skin,2019-11-04 00:00:00,N/A,2614251,2931026,3970338502,50946022.81
3435,tt11080442,The Circle,2020-02-07 00:00:00,N/A,20497844,20932020,3990836346,46001947.4
2126,tt11531830,Safe Haven,2020-03-04 00:00:00,N/A,71399120,80444760,4062235466,101157365.9
820,tt13150474,Peter Rabbit,2020-07-07 00:00:00,N/A,115234093,115866544,4177469559,173619127.9
2102,tt12768384,Mama,2020-09-01 00:00:00,N/A,71628180,80702843,4249097739,203457576.7
2103,tt12768944,Mama,2020-09-01 00:00:00,N/A,71628180,80702843,4320725919,227328335.8
7446,tt13217216,Ready or Not,2020-10-03 00:00:00,N/A,28714231,28714231,4349440150,204834053.4
1455,tt10340148,Midnight in Paris,2020-10-23 00:00:00,N/A,56816662,65627406,4406256812,216369167.6
980,tt14431560,Proschanie,2020-11-16 00:00:00,N/A,17700478,17700478,4423957290,187255716.4
2122,tt7514806,Mama,2021-05-09 00:00:00,N/A,71628180,80702843,4495585470,214366847.6
2692,tt12370358,Joy,2021-05-30 00:00:00,N/A,56451232,60561945,4552036702,274928792.6
7442,tt14960852,Long Shot,2021-06-26 00:00:00,N/A,30316271,30316271,4582352973,305245063.6
7326,tt13441560,Higher Power,2021-09-01 00:00:00,N/A,528,528,4582353501,305245591.6
1297,tt12359978,Remember Me,2021-11-01 00:00:00,N/A,19068240,22137522,4601421741,327383113.6
2364,tt8589698,Teenage Mutant Ninja Turtles,2023-08-11 00:00:00,N/A,191204754,214373990,4792626495,541757103.6
951,tt11117476,Breakthrough,,N/A,40713082,40713082,4833339577,910109664.9
1057,tt13721352,Salt,,N/A,118311368,137355153,4951650945,0.001574410066
1448,tt5213284,Unknown,,N/A,63686397,73564620,5015337342,0.0001105725713
1468,tt5222936,new year's eve,,N/A,54544638,62973177,5069881980,0.00009465292016
1536,tt8456426,Priest,,N/A,29136626,33655919,5099018606,0.00005058710972
1537,tt11191490,Abduction,,N/A,28087155,32443667,5127105761,0.00004876501343
1615,tt8991250,The Tree of Life,,N/A,13305665,15369472,5140411426,0.00002310135006
1904,tt11217958,Gone,,N/A,11682205,13443335,5152093631,0.00002020623661
2275,tt4025788,Paranoia,,N/A,7388654,8324727,5159482285,0.00001251262454
2419,tt1601476,The Other Woman,,N/A,83911193,94079127,5243393478,0.000141407255
2669,tt11873076,The Visit,,N/A,65206105,70852664,5308599583,0.000106496319
3077,tt5324464,Nerve,,N/A,38583626,40858491,5347183209,0.00006141305983
3128,tt13676598,When the Bough Breaks,,N/A,29747603,31501506,5376930812,0.00004734888209
3139,tt10738834,The Forest,,N/A,26594261,28162246,5403525073,0.00004232974973
3449,tt6954894,The Circle,,N/A,20497844,20932020,5424022917,0.0000314622338
3495,tt4532628,The Promise,,N/A,8224288,8398483,5432247205,0.00001262348477
3499,tt5609150,The Promise,,N/A,8224288,8398483,5440471493,0.00001262348477
3518,tt14593782,Let There Be Light,,N/A,7233471,7386303,5447704964,0.00001110211016
3523,tt3386948,Let There Be Light,,N/A,7233471,7386303,5454938435,0.00001110211016
3741,tt6313896,Alpha,,N/A,35851379,36048145,5490789814,0.00005418278628
3972,tt13810170,Countdown,,N/A,25621766,25621766,5516411580,0.00003851123744
4277,tt3436064,The Last Station,,N/A,6617867,7683097,5523029447,0.0000115482115
4359,tt3753108,A tér,,N/A,406216,471593,5523435663,0.000000708835995
4363,tt5511124,The Square,,N/A,406216,471593,5523841879,0.000000708835995
4371,tt2620288,Monsters,,N/A,237301,275496,5524079180,0.0000004140890159
4462,tt13836656,Agora,,N/A,619423,719124,5524698603,0.000001080891735
4472,tt5838908,The Descendants,,N/A,82624961,95256498,5607323564,0.0001431769228
4494,tt1709105,Drive,,N/A,35060689,40497853,5642384253,0.00006087099666
4631,tt5853662,Future,,N/A,568662,656864,5642952915,0.0000009873107681
4820,tt5902440,Project X,,N/A,54731865,62982896,5697684780,0.00009466752848
4847,tt8781832,Lawless,,N/A,37397291,43035072,5735082071,0.00006468460745
4860,tt11327424,The Raven,,N/A,16008272,18421575,5751090343,0.00002768886613
5083,tt14556066,The Watch,,N/A,34353000,39531839,5785443343,0.00005941901265
5251,tt3295110,Homefront,,N/A,20158492,22712394,5805601835,0.00003413825566
5298,tt3955494,Promised Land,,N/A,7597898,8666239,5813199733,0.00001302594005
5299,tt4143104,Promised Land,,N/A,7597898,8666239,5820797631,0.00001302594005
5300,tt4834728,Promised Land,,N/A,7597898,8666239,5828395529,0.00001302594005
5302,tt7701646,Promised Land,,N/A,7597898,8666239,5835993427,0.00001302594005
5736,tt4666530,The Immigrant,,N/A,2013456,2257436,5838006883,0.000003393078127
5881,tt11918226,Sisters,,N/A,87044645,93534326,5925051528,0.0001405883824
6055,tt5152894,Mommy,,N/A,3498695,3801666,5928550223,0.000005714159672
6154,tt13964328,Heist,,N/A,50136,54475,5928600359,0.00000008187958861
6259,tt12837240,Get Hard,,N/A,90411453,98240670,6019011812,0.000147662334
6363,tt13894282,The Boss,,N/A,63077560,66796579,6082089372,0.0001003997505
7168,tt4907156,Widows,,N/A,42402632,42632609,6124492004,0.0000640796785
7336,tt3010370,Joker,,N/A,335451311,335451311,6459943315,0.0005042058805
7518,tt1913131,Serenity,,N/A,8547045,8547045,6468490360,0.00001284678345
7555,tt8679660,Anna,,N/A,7743794,7743794,6476234154,0.00001163944318
4293,tt1833881,Chloe,2014-04-09 00:00:00,Naama Kates,3075255,3570257,0,0
