,Unnamed: 0,Released,ReleasedWorldwide,Title,TheatricalDistributor,Genre,Source,ProductionMethod,CreativeType,ProductionBudget,Opening WeekendTheaters,MaximumTheaters,TheatricalEngagements,Opening WeekendRevenue,DomesticBox Office,Infl. Adj. Dom.Box Office,InternationalBox Office,WorldwideBox Office,TitleLower,tconst,titleType,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,primaryTitleLower
2652,3508,2019,2019,Crawl,Paramount Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,17000000.0,3170.0,3170.0,12335.0,12005210.0,39014193.0,39014193.0,50993339.0,90007532.0,crawl,tt8364368,movie,Crawl,Crawl,2019.0,\N,87,crawl
2653,3509,2019,2019,Cold Pursuit,Lionsgate,Thriller/Suspense,Based on Movie,Live Action,Contemporary Fiction,60000000.0,2630.0,2630.0,11048.0,11030233.0,32138862.0,32138862.0,30460297.0,62599159.0,cold pursuit,tt5719748,movie,Cold Pursuit,Cold Pursuit,2019.0,\N,119,cold pursuit
2654,3510,2019,2019,Bombshell,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,32000000.0,4.0,1721.0,7865.0,319157.0,31762808.0,31762808.0,29641586.0,61404394.0,bombshell,tt6394270,movie,Bombshell,Bombshell,2019.0,\N,109,bombshell
2655,3511,2019,2019,Doctor Sleep,Warner Bros.,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,45000000.0,3855.0,3855.0,11008.0,14114124.0,31581712.0,31581712.0,40274527.0,71856239.0,doctor sleep,tt5606664,movie,Doctor Sleep,Doctor Sleep,2019.0,\N,152,doctor sleep
2656,3512,2019,2019,Long Shot,Lionsgate,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,40000000.0,3230.0,3230.0,10685.0,9740064.0,30316271.0,30316271.0,23308153.0,53624424.0,long shot,tt14960852,movie,Long Shot,Long Shot,2021.0,\N,\N,long shot
2657,3513,2019,2019,Long Shot,Lionsgate,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,40000000.0,3230.0,3230.0,10685.0,9740064.0,30316271.0,30316271.0,23308153.0,53624424.0,long shot,tt2139881,movie,Long Shot,Long Shot,2019.0,\N,125,long shot
2658,3514,2019,2019,Ready or Not,Fox Searchlight,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,6000000.0,2855.0,2998.0,10016.0,8015590.0,28714231.0,28714231.0,28083161.0,56797392.0,ready or not,tt13217216,movie,Ready or Not,Ready or Not,2020.0,\N,\N,ready or not
2659,3515,2019,2019,Ready or Not,Fox Searchlight,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,6000000.0,2855.0,2998.0,10016.0,8015590.0,28714231.0,28714231.0,28083161.0,56797392.0,ready or not,tt2381978,movie,Ready or Not,Ready or Not,2012.0,\N,78,ready or not
2660,3516,2019,2019,Ready or Not,Fox Searchlight,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,6000000.0,2855.0,2998.0,10016.0,8015590.0,28714231.0,28714231.0,28083161.0,56797392.0,ready or not,tt7798634,movie,Ready or Not,Ready or Not,2019.0,\N,95,ready or not
2661,3517,2019,2019,21 Bridges,STX Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,33000000.0,2665.0,2665.0,10225.0,9261268.0,28539757.0,28539757.0,14123703.0,42663460.0,21 bridges,tt8688634,movie,21 Bridges,21 Bridges,2019.0,\N,99,21 bridges
2662,3518,2019,2019,Midsommar,A24,Horror,Original Screenplay,Live Action,Contemporary Fiction,9000000.0,2707.0,2707.0,8785.0,6560030.0,27426363.0,27426363.0,19404461.0,46830824.0,midsommar,tt8772262,movie,Midsommar,Midsommar,2019.0,\N,148,midsommar
2663,3519,2019,2019,Booksmart,United Artists,Comedy,Original Screenplay,Live Action,Contemporary Fiction,6000000.0,2505.0,2518.0,8201.0,6933620.0,22680962.0,22680962.0,2268808.0,24949770.0,booksmart,tt1489887,movie,Booksmart,Booksmart,2019.0,\N,102,booksmart
2664,3520,2019,2019,Stuber,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,16000000.0,3050.0,3050.0,9565.0,8225384.0,22370452.0,22370452.0,7264317.0,29634769.0,stuber,tt7734218,movie,Stuber,Stuber,2019.0,\N,93,stuber
2665,3521,2019,2019,Richard Jewell,Warner Bros.,Drama,Based on Factual Book/Article,Live Action,Dramatization,45000000.0,2502.0,2502.0,10158.0,4705265.0,22345542.0,22345542.0,20755028.0,43100570.0,richard jewell,tt3513548,movie,Richard Jewell,Richard Jewell,2019.0,\N,131,richard jewell
2666,3522,2019,2019,Black and Blue,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,12000000.0,2062.0,2062.0,4393.0,8376846.0,22012729.0,22012729.0,717415.0,22730144.0,black and blue,tt4472010,movie,Black and Blue,Black and Blue,2017.0,\N,110,black and blue
2667,3523,2019,2019,Black and Blue,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,12000000.0,2062.0,2062.0,4393.0,8376846.0,22012729.0,22012729.0,717415.0,22730144.0,black and blue,tt7390646,movie,Black and Blue,Black and Blue,2019.0,\N,108,black and blue
2668,3524,2019,2019,Hellboy,Lionsgate,Horror,Remake,Live Action,Super Hero,50000000.0,3303.0,3303.0,7839.0,12045147.0,21903748.0,21903748.0,32052732.0,53956480.0,hellboy,tt2274648,movie,Hellboy,Hellboy,2019.0,\N,120,hellboy
2669,3525,2019,2019,Shaft,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2952.0,2952.0,8117.0,8901419.0,21360215.0,21360215.0,0.0,21360215.0,shaft,tt4463894,movie,Shaft,Shaft,2019.0,\N,111,shaft
2670,3526,2019,2019,Unplanned,Pure Flix Entertainment,Drama,Based on Factual Book/Article,Live Action,Dramatization,6000000.0,1059.0,1516.0,5481.0,6382298.0,19005109.0,19005109.0,2289193.0,21294302.0,unplanned,tt9024106,movie,Unplanned,Unplanned,2019.0,\N,109,unplanned
2671,3527,2019,2019,BrightBurn,Sony Pictures,Horror,Original Screenplay,Live Action,Super Hero,7000000.0,2607.0,2607.0,6629.0,7845658.0,17259427.0,17259427.0,15924215.0,33183642.0,brightburn,tt7752126,movie,Brightburn,Brightburn,2019.0,\N,90,brightburn
2672,3528,2019,2019,The Good Liar,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,10000000.0,2439.0,2454.0,8319.0,5605051.0,17156058.0,17156058.0,16060159.0,33216217.0,the good liar,tt5563334,movie,The Good Liar,The Good Liar,2019.0,\N,109,the good liar
2673,3529,2019,2019,Late Night,Amazon Studios,Comedy,Original Screenplay,Live Action,Contemporary Fiction,4000000.0,4.0,2220.0,6426.0,246305.0,15500045.0,15500045.0,6873333.0,22373378.0,late night,tt6107548,movie,Late Night,Late Night,2019.0,\N,102,late night
2674,3530,2019,2019,The Prodigy,Orion Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,6000000.0,2530.0,2530.0,7267.0,5853061.0,14856291.0,14856291.0,7556854.0,22413145.0,the prodigy,tt4504044,movie,The Prodigy,The Prodigy,2019.0,\N,92,the prodigy
2675,3531,2019,2019,The Kitchen,Warner Bros.,Drama,Based on Comic/Graphic Novel,Live Action,Historical Fiction,38000000.0,2745.0,2745.0,6613.0,5527410.0,12180032.0,12180034.0,3599621.0,15779653.0,the kitchen,tt2011300,movie,The Kitchen,The Kitchen,2012.0,\N,80,the kitchen
2676,3532,2019,2019,The Kitchen,Warner Bros.,Drama,Based on Comic/Graphic Novel,Live Action,Historical Fiction,38000000.0,2745.0,2745.0,6613.0,5527410.0,12180032.0,12180034.0,3599621.0,15779653.0,the kitchen,tt5822564,movie,The Kitchen,The Kitchen,2019.0,\N,102,the kitchen
2677,3533,2019,2019,The Kitchen,Warner Bros.,Drama,Based on Comic/Graphic Novel,Live Action,Historical Fiction,38000000.0,2745.0,2745.0,6613.0,5527410.0,12180032.0,12180034.0,3599621.0,15779653.0,the kitchen,tt6857272,movie,The Kitchen,The Kitchen. World Chef Battle,2017.0,\N,\N,the kitchen
2678,3534,2019,2019,The Lighthouse,A24,Drama,Original Screenplay,Live Action,Historical Fiction,4000000.0,8.0,978.0,2983.0,427797.0,10867104.0,10867104.0,7465788.0,18332892.0,the lighthouse,tt3520714,movie,The Lighthouse,The Lighthouse,2016.0,\N,102,the lighthouse
2679,3535,2019,2019,The Lighthouse,A24,Drama,Original Screenplay,Live Action,Historical Fiction,4000000.0,8.0,978.0,2983.0,427797.0,10867104.0,10867104.0,7465788.0,18332892.0,the lighthouse,tt7984734,movie,The Lighthouse,The Lighthouse,2019.0,\N,109,the lighthouse
2680,3536,2019,2019,Hotel Mumbai,Bleecker Street,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,17300000.0,4.0,930.0,3196.0,88065.0,9619500.0,9619500.0,11513355.0,21132855.0,hotel mumbai,tt5461944,movie,Hotel Mumbai,Hotel Mumbai,2018.0,\N,123,hotel mumbai
2681,3537,2019,2019,Motherless Brooklyn,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,26000000.0,1342.0,1342.0,3565.0,3500454.0,9277736.0,9277736.0,9200000.0,18477736.0,motherless brooklyn,tt0385887,movie,Motherless Brooklyn,Motherless Brooklyn,2019.0,\N,144,motherless brooklyn
2682,3538,2019,2019,Serenity,Aviron Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,25000000.0,2561.0,2561.0,5505.0,4415403.0,8547045.0,8547045.0,4461759.0,13008804.0,serenity,tt1913131,movie,Serenity,Serenity,2011.0,\N,93,serenity
2683,3539,2019,2019,Serenity,Aviron Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,25000000.0,2561.0,2561.0,5505.0,4415403.0,8547045.0,8547045.0,4461759.0,13008804.0,serenity,tt6476140,movie,Serenity,Serenity,2019.0,\N,106,serenity
2684,3540,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt14220888,movie,Anna,Anna,2019.0,\N,106,anna
2685,3541,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt14863670,movie,Anna,Anna,2019.0,\N,\N,anna
2686,3542,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt1715336,movie,Anna,Anna,2013.0,\N,99,anna
2687,3543,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt1951077,movie,Anna,Anna,2011.0,\N,80,anna
2688,3544,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt3673036,movie,Anna,Anna,2015.0,\N,96,anna
2689,3545,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt3872918,movie,Anna,Anna,2015.0,\N,109,anna
2690,3546,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt4898888,movie,Anna,Per amor vostro,2015.0,\N,110,anna
2691,3547,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt6118134,movie,Anna,Anna,2016.0,\N,142,anna
2692,3548,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt6427854,movie,Anna,Anna,2017.0,\N,97,anna
2693,3549,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt7456310,movie,Anna,Anna,2019.0,\N,118,anna
2694,3550,2019,2019,Anna,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,2114.0,2114.0,4787.0,3600647.0,7743794.0,7743794.0,25081424.0,32825218.0,anna,tt8679660,movie,Anna,Anna,2022.0,\N,\N,anna
2695,3551,2019,2019,Jexi,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,5000000.0,2332.0,2332.0,5864.0,3106730.0,6546159.0,6546159.0,4054968.0,10601127.0,jexi,tt9354944,movie,Jexi,Jexi,2019.0,\N,84,jexi
2696,3552,2019,2019,The Goldfinch,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,40000000.0,2542.0,2542.0,5738.0,2679027.0,5332621.0,5332622.0,4097528.0,9430149.0,the goldfinch,tt3864056,movie,The Goldfinch,The Goldfinch,2019.0,\N,149,the goldfinch
2697,3553,2019,2019,Don't Let Go,OTL Releasing,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,5000000.0,922.0,922.0,1844.0,2338669.0,5215062.0,5215063.0,73074.0,5288136.0,don't let go,tt3444266,movie,Don't Let Go,Don't Let Go,2013.0,\N,50,don't let go
2698,3554,2019,2019,Don't Let Go,OTL Releasing,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,5000000.0,922.0,922.0,1844.0,2338669.0,5215062.0,5215063.0,73074.0,5288136.0,don't let go,tt6803212,movie,Don't Let Go,Don't Let Go,2019.0,\N,103,don't let go
2699,3555,2019,2019,Jay and Silent Bob Reboot,Fathom Events,Comedy,Based on Movie,Live Action,Contemporary Fiction,10000000.0,1.0,788.0,95.0,93520.0,4589490.0,4589490.0,121017.0,4710507.0,jay and silent bob reboot,tt6521876,movie,Jay and Silent Bob Reboot,Jay and Silent Bob Reboot,2019.0,\N,105,jay and silent bob reboot
2700,3556,2019,2019,The Last Black Man in San Francisco,A24,Drama,Based on Real Life Events,Live Action,Dramatization,3000000.0,7.0,207.0,1083.0,235272.0,4515719.0,4515719.0,122595.0,4638314.0,the last black man in san francisco,tt4353250,movie,The Last Black Man in San Francisco,The Last Black Man in San Francisco,2019.0,\N,121,the last black man in san francisco
2701,3557,2019,2019,The Beach Bum,Neon,Comedy,Original Screenplay,Live Action,Contemporary Fiction,5000000.0,1100.0,1100.0,2320.0,1763070.0,3502600.0,3502600.0,765208.0,4267808.0,the beach bum,tt6511932,movie,The Beach Bum,The Beach Bum,2019.0,\N,95,the beach bum
2702,3558,2019,2019,Honey Boy,Amazon Studios,Drama,Based on Real Life Events,Live Action,Dramatization,3500000.0,4.0,460.0,1263.0,301065.0,3012615.0,3012615.0,402927.0,3415542.0,honey boy,tt8151874,movie,Honey Boy,Honey Boy,2019.0,\N,94,honey boy
2703,3559,2019,2019,The Kid,Lionsgate,Western,Original Screenplay,Live Action,Historical Fiction,7000000.0,268.0,268.0,851.0,514286.0,1508593.0,1508593.0,84580.0,1593173.0,the kid,tt1371160,movie,The Kid,The Kid,2010.0,\N,111,the kid
2704,3560,2019,2019,The Kid,Lionsgate,Western,Original Screenplay,Live Action,Historical Fiction,7000000.0,268.0,268.0,851.0,514286.0,1508593.0,1508593.0,84580.0,1593173.0,the kid,tt3439758,movie,The Kid,The Kid,2015.0,\N,49,the kid
2705,3561,2019,2019,The Kid,Lionsgate,Western,Original Screenplay,Live Action,Historical Fiction,7000000.0,268.0,268.0,851.0,514286.0,1508593.0,1508593.0,84580.0,1593173.0,the kid,tt4975920,movie,The Kid,The Kid,2019.0,\N,100,the kid
2706,3562,2019,2019,El Chicano,Briarcliffe Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,8000000.0,605.0,605.0,605.0,700261.0,700261.0,700261.0,0.0,700261.0,el chicano,tt7374952,movie,El Chicano,El Chicano,2018.0,\N,144,el chicano
2707,3563,2019,2019,Monos,Neon,Thriller/Suspense,,Live Action,,2000000.0,5.0,50.0,220.0,49843.0,406473.0,406473.0,1607936.0,2014409.0,monos,tt6062774,movie,Monos,Monos,2019.0,\N,102,monos
2708,3564,2019,2019,Lucy in the Sky,Fox Searchlight,Drama,Original Screenplay,Live Action,Contemporary Fiction,27000000.0,37.0,231.0,501.0,54058.0,319976.0,319976.0,5967.0,325943.0,lucy in the sky,tt4682804,movie,Lucy in the Sky,Lucy in the Sky,2019.0,\N,124,lucy in the sky
2709,3565,2019,2019,Lucy in the Sky,Fox Searchlight,Drama,Original Screenplay,Live Action,Contemporary Fiction,27000000.0,37.0,231.0,501.0,54058.0,319976.0,319976.0,5967.0,325943.0,lucy in the sky,tt5513020,movie,Lucy in the Sky,Lucy in the Sky,2014.0,\N,52,lucy in the sky
2710,3566,2019,2019,Crown Vic,Screen Media Films,Action,Original Screenplay,Live Action,Contemporary Fiction,3600000.0,1.0,1.0,1.0,2468.0,3868.0,3868.0,0.0,3868.0,crown vic,tt4558200,movie,Crown Vic,Crown Vic,2019.0,\N,110,crown vic
2711,3567,2020,2020,Bad Boys For Life,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,90000000.0,3775.0,3775.0,27260.0,62504105.0,204417855.0,204417855.0,220119026.0,424536881.0,bad boys for life,tt1502397,movie,Bad Boys for Life,Bad Boys for Life,2020.0,\N,124,bad boys for life
2712,3568,2020,2020,Birds of Prey,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,82000000.0,4236.0,4236.0,18348.0,33010017.0,84158461.0,84158461.0,117693679.0,201852140.0,birds of prey,tt7713068,movie,Birds of Prey,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,2020.0,\N,109,birds of prey
2713,3569,2020,2020,The Invisible Man,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Science Fiction,7000000.0,3610.0,3636.0,10856.0,28205665.0,64914050.0,64914050.0,74082724.0,138996774.0,the invisible man,tt1051906,movie,The Invisible Man,The Invisible Man,2020.0,\N,124,the invisible man
2714,3570,2020,2020,The Invisible Man,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Science Fiction,7000000.0,3610.0,3636.0,10856.0,28205665.0,64914050.0,64914050.0,74082724.0,138996774.0,the invisible man,tt7433400,movie,The Invisible Man,The Invisible Man,2018.0,\N,\N,the invisible man
2715,3571,2020,2020,The Invisible Man,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Science Fiction,7000000.0,3610.0,3636.0,10856.0,28205665.0,64914050.0,64914050.0,74082724.0,138996774.0,the invisible man,tt7651078,movie,The Invisible Man,The Invisible Man,2017.0,\N,88,the invisible man
2716,3572,2020,2019,The Gentlemen,STX Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,22000000.0,2165.0,2675.0,12801.0,10651884.0,36471796.0,36471796.0,77404808.0,113876604.0,the gentlemen,tt8367814,movie,The Gentlemen,The Gentlemen,2019.0,\N,113,the gentlemen
2717,3573,2020,2020,Like a Boss,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,29000000.0,3078.0,3081.0,8964.0,10011272.0,22169514.0,22169514.0,4398388.0,26567902.0,like a boss,tt7545266,movie,Like a Boss,Like a Boss,2020.0,\N,83,like a boss
2718,3574,2020,2019,The Grudge,Sony Pictures,Horror,Based on Movie,Live Action,Contemporary Fiction,10000000.0,2642.0,2642.0,7144.0,11404113.0,21216148.0,21216148.0,28287117.0,49503265.0,the grudge,tt10443830,movie,The Grudge,The Grudge,2017.0,\N,\N,the grudge
2719,3575,2020,2019,The Grudge,Sony Pictures,Horror,Based on Movie,Live Action,Contemporary Fiction,10000000.0,2642.0,2642.0,7144.0,11404113.0,21216148.0,21216148.0,28287117.0,49503265.0,the grudge,tt3612126,movie,The Grudge,The Grudge,2020.0,\N,94,the grudge
2720,3576,2020,2020,Unhinged,Solstice Studios,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,33000000.0,299.0,2402.0,20690.0,601032.0,20831465.0,20831465.0,16490071.0,37321536.0,unhinged,tt10059518,movie,Unhinged,Unhinged,2020.0,\N,90,unhinged
2721,3577,2020,2020,Unhinged,Solstice Studios,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,33000000.0,299.0,2402.0,20690.0,601032.0,20831465.0,20831465.0,16490071.0,37321536.0,unhinged,tt3206146,movie,Unhinged,Unhinged,2014.0,\N,79,unhinged
2722,3578,2020,2020,Unhinged,Solstice Studios,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,33000000.0,299.0,2402.0,20690.0,601032.0,20831465.0,20831465.0,16490071.0,37321536.0,unhinged,tt5940342,movie,Unhinged,Unhinged,2017.0,\N,93,unhinged
2723,3579,2020,2020,The Way Back,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,23000000.0,2718.0,2718.0,5436.0,8170315.0,13590514.0,13590514.0,972895.0,14563409.0,the way back,tt1023114,movie,The Way Back,The Way Back,2010.0,\N,133,the way back
2724,3580,2020,2020,The Way Back,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,23000000.0,2718.0,2718.0,5436.0,8170315.0,13590514.0,13590514.0,972895.0,14563409.0,the way back,tt14767120,movie,The way back,The way back,2019.0,\N,66,the way back
2725,3581,2020,2020,The Way Back,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,23000000.0,2718.0,2718.0,5436.0,8170315.0,13590514.0,13590514.0,972895.0,14563409.0,the way back,tt8544498,movie,The Way Back,The Way Back,2020.0,\N,108,the way back
2726,3582,2020,2020,Freaky,Universal,Horror,Original Screenplay,Live Action,Contemporary Fiction,6000000.0,2472.0,2472.0,10961.0,3600355.0,9030855.0,9030855.0,7213561.0,16244416.0,freaky,tt10919380,movie,Freaky,Freaky,2020.0,\N,102,freaky
2727,3583,2020,2020,The Hunt,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,18200000.0,3028.0,3028.0,3028.0,5304455.0,5812500.0,5812500.0,6588479.0,12400979.0,the hunt,tt14412536,movie,The Hunt,The Hunt,2021.0,\N,92,the hunt
